year,mon,day,dow,hour,chr,cday,date,datetime
2019,3,23,3,18,1963,82,20190323,2019032318
2019,3,23,3,19,1964,82,20190323,2019032319
2019,3,23,3,20,1965,82,20190323,2019032320
2019,3,23,3,21,1966,82,20190323,2019032321
2019,3,23,3,22,1967,82,20190323,2019032322
2019,3,23,3,23,1968,82,20190323,2019032323
2019,3,24,4,0,1969,83,20190324,2019032400
2019,3,24,4,1,1970,83,20190324,2019032401
2019,3,24,4,2,1971,83,20190324,2019032402
2019,3,24,4,3,1972,83,20190324,2019032403
2019,3,24,4,4,1973,83,20190324,2019032404
2019,3,24,4,5,1974,83,20190324,2019032405
2019,3,24,4,6,1975,83,20190324,2019032406
2019,3,24,4,7,1976,83,20190324,2019032407
2019,3,24,4,8,1977,83,20190324,2019032408
2019,3,24,4,9,1978,83,20190324,2019032409
2019,3,24,4,10,1979,83,20190324,2019032410
2019,3,24,4,11,1980,83,20190324,2019032411
2019,3,24,4,12,1981,83,20190324,2019032412
2019,3,24,4,13,1982,83,20190324,2019032413
2019,3,24,4,14,1983,83,20190324,2019032414
2019,3,24,4,15,1984,83,20190324,2019032415
2019,3,24,4,16,1985,83,20190324,2019032416
2019,3,24,4,17,1986,83,20190324,2019032417
2019,3,24,4,18,1987,83,20190324,2019032418
2019,3,24,4,19,1988,83,20190324,2019032419
2019,3,24,4,20,1989,83,20190324,2019032420
2019,3,24,4,21,1990,83,20190324,2019032421
2019,3,24,4,22,1991,83,20190324,2019032422
2019,3,24,4,23,1992,83,20190324,2019032423
2019,3,25,5,0,1993,84,20190325,2019032500
2019,3,25,5,1,1994,84,20190325,2019032501
2019,3,25,5,2,1995,84,20190325,2019032502
2019,3,25,5,3,1996,84,20190325,2019032503
2019,3,25,5,4,1997,84,20190325,2019032504
2019,3,25,5,5,1998,84,20190325,2019032505
2019,3,25,5,6,1999,84,20190325,2019032506
2019,3,25,5,7,2000,84,20190325,2019032507
2019,3,25,5,8,2001,84,20190325,2019032508
2019,3,25,5,9,2002,84,20190325,2019032509
2019,3,25,5,10,2003,84,20190325,2019032510
2019,3,25,5,11,2004,84,20190325,2019032511
2019,3,25,5,12,2005,84,20190325,2019032512
2019,3,25,5,13,2006,84,20190325,2019032513
2019,3,25,5,14,2007,84,20190325,2019032514
2019,3,25,5,15,2008,84,20190325,2019032515
2019,3,25,5,16,2009,84,20190325,2019032516
2019,3,25,5,17,2010,84,20190325,2019032517
2019,3,25,5,18,2011,84,20190325,2019032518
2019,3,25,5,19,2012,84,20190325,2019032519
2019,3,25,5,20,2013,84,20190325,2019032520
2019,3,25,5,21,2014,84,20190325,2019032521
2019,3,25,5,22,2015,84,20190325,2019032522
2019,3,25,5,23,2016,84,20190325,2019032523
2019,3,26,6,0,2017,85,20190326,2019032600
2019,3,26,6,1,2018,85,20190326,2019032601
2019,3,26,6,2,2019,85,20190326,2019032602
2019,3,26,6,3,2020,85,20190326,2019032603
2019,3,26,6,4,2021,85,20190326,2019032604
2019,3,26,6,5,2022,85,20190326,2019032605
2019,3,26,6,6,2023,85,20190326,2019032606
2019,3,26,6,7,2024,85,20190326,2019032607
2019,3,26,6,8,2025,85,20190326,2019032608
2019,3,26,6,9,2026,85,20190326,2019032609
2019,3,26,6,10,2027,85,20190326,2019032610
2019,3,26,6,11,2028,85,20190326,2019032611
2019,3,26,6,12,2029,85,20190326,2019032612
2019,3,26,6,13,2030,85,20190326,2019032613
2019,3,26,6,14,2031,85,20190326,2019032614
2019,3,26,6,15,2032,85,20190326,2019032615
2019,3,26,6,16,2033,85,20190326,2019032616
2019,3,26,6,17,2034,85,20190326,2019032617
2019,3,26,6,18,2035,85,20190326,2019032618
2019,3,26,6,19,2036,85,20190326,2019032619
2019,3,26,6,20,2037,85,20190326,2019032620
2019,3,26,6,21,2038,85,20190326,2019032621
2019,3,26,6,22,2039,85,20190326,2019032622
2019,3,26,6,23,2040,85,20190326,2019032623
2019,3,27,7,0,2041,86,20190327,2019032700
2019,3,27,7,1,2042,86,20190327,2019032701
2019,3,27,7,2,2043,86,20190327,2019032702
2019,3,27,7,3,2044,86,20190327,2019032703
2019,3,27,7,4,2045,86,20190327,2019032704
2019,3,27,7,5,2046,86,20190327,2019032705
2019,3,27,7,6,2047,86,20190327,2019032706
2019,3,27,7,7,2048,86,20190327,2019032707
2019,3,27,7,8,2049,86,20190327,2019032708
2019,3,27,7,9,2050,86,20190327,2019032709
2019,3,27,7,10,2051,86,20190327,2019032710
2019,3,27,7,11,2052,86,20190327,2019032711
2019,3,27,7,12,2053,86,20190327,2019032712
2019,3,27,7,13,2054,86,20190327,2019032713
2019,3,27,7,14,2055,86,20190327,2019032714
2019,3,27,7,15,2056,86,20190327,2019032715
2019,3,27,7,16,2057,86,20190327,2019032716
2019,3,27,7,17,2058,86,20190327,2019032717
2019,3,27,7,18,2059,86,20190327,2019032718
2019,3,27,7,19,2060,86,20190327,2019032719
2019,3,27,7,20,2061,86,20190327,2019032720
2019,3,27,7,21,2062,86,20190327,2019032721
2019,3,27,7,22,2063,86,20190327,2019032722
2019,3,27,7,23,2064,86,20190327,2019032723
2019,3,28,1,0,2065,87,20190328,2019032800
2019,3,28,1,1,2066,87,20190328,2019032801
2019,3,28,1,2,2067,87,20190328,2019032802
2019,3,28,1,3,2068,87,20190328,2019032803
2019,3,28,1,4,2069,87,20190328,2019032804
2019,3,28,1,5,2070,87,20190328,2019032805
2019,3,28,1,6,2071,87,20190328,2019032806
2019,3,28,1,7,2072,87,20190328,2019032807
2019,3,28,1,8,2073,87,20190328,2019032808
2019,3,28,1,9,2074,87,20190328,2019032809
2019,3,28,1,10,2075,87,20190328,2019032810
2019,3,28,1,11,2076,87,20190328,2019032811
2019,3,28,1,12,2077,87,20190328,2019032812
2019,3,28,1,13,2078,87,20190328,2019032813
2019,3,28,1,14,2079,87,20190328,2019032814
2019,3,28,1,15,2080,87,20190328,2019032815
2019,3,28,1,16,2081,87,20190328,2019032816
2019,3,28,1,17,2082,87,20190328,2019032817
2019,3,28,1,18,2083,87,20190328,2019032818
2019,3,28,1,19,2084,87,20190328,2019032819
2019,3,28,1,20,2085,87,20190328,2019032820
2019,3,28,1,21,2086,87,20190328,2019032821
2019,3,28,1,22,2087,87,20190328,2019032822
2019,3,28,1,23,2088,87,20190328,2019032823
2019,3,29,2,0,2089,88,20190329,2019032900
2019,3,29,2,1,2090,88,20190329,2019032901
2019,3,29,2,2,2091,88,20190329,2019032902
2019,3,29,2,3,2092,88,20190329,2019032903
2019,3,29,2,4,2093,88,20190329,2019032904
2019,3,29,2,5,2094,88,20190329,2019032905
2019,3,29,2,6,2095,88,20190329,2019032906
2019,3,29,2,7,2096,88,20190329,2019032907
2019,3,29,2,8,2097,88,20190329,2019032908
2019,3,29,2,9,2098,88,20190329,2019032909
2019,3,29,2,10,2099,88,20190329,2019032910
2019,3,29,2,11,2100,88,20190329,2019032911
2019,3,29,2,12,2101,88,20190329,2019032912
2019,3,29,2,13,2102,88,20190329,2019032913
2019,3,29,2,14,2103,88,20190329,2019032914
2019,3,29,2,15,2104,88,20190329,2019032915
2019,3,29,2,16,2105,88,20190329,2019032916
2019,3,29,2,17,2106,88,20190329,2019032917
2019,3,29,2,18,2107,88,20190329,2019032918
2019,3,29,2,19,2108,88,20190329,2019032919
2019,3,29,2,20,2109,88,20190329,2019032920
2019,3,29,2,21,2110,88,20190329,2019032921
2019,3,29,2,22,2111,88,20190329,2019032922
2019,3,29,2,23,2112,88,20190329,2019032923
2019,3,30,3,0,2113,89,20190330,2019033000
2019,3,30,3,1,2114,89,20190330,2019033001
2019,3,30,3,2,2115,89,20190330,2019033002
2019,3,30,3,3,2116,89,20190330,2019033003
2019,3,30,3,4,2117,89,20190330,2019033004
2019,3,30,3,5,2118,89,20190330,2019033005
2019,3,30,3,6,2119,89,20190330,2019033006
2019,3,30,3,7,2120,89,20190330,2019033007
2019,3,30,3,8,2121,89,20190330,2019033008
2019,3,30,3,9,2122,89,20190330,2019033009
2019,3,30,3,10,2123,89,20190330,2019033010
2019,3,30,3,11,2124,89,20190330,2019033011
2019,3,30,3,12,2125,89,20190330,2019033012
2019,3,30,3,13,2126,89,20190330,2019033013
2019,3,30,3,14,2127,89,20190330,2019033014
2019,3,30,3,15,2128,89,20190330,2019033015
2019,3,30,3,16,2129,89,20190330,2019033016
2019,3,30,3,17,2130,89,20190330,2019033017
2019,3,30,3,18,2131,89,20190330,2019033018
2019,3,30,3,19,2132,89,20190330,2019033019
2019,3,30,3,20,2133,89,20190330,2019033020
2019,3,30,3,21,2134,89,20190330,2019033021
2019,3,30,3,22,2135,89,20190330,2019033022
2019,3,30,3,23,2136,89,20190330,2019033023
2019,3,31,4,0,2137,90,20190331,2019033100
2019,3,31,4,1,2138,90,20190331,2019033101
2019,3,31,4,2,2139,90,20190331,2019033102
2019,3,31,4,3,2140,90,20190331,2019033103
2019,3,31,4,4,2141,90,20190331,2019033104
2019,3,31,4,5,2142,90,20190331,2019033105
2019,3,31,4,6,2143,90,20190331,2019033106
2019,3,31,4,7,2144,90,20190331,2019033107
2019,3,31,4,8,2145,90,20190331,2019033108
2019,3,31,4,9,2146,90,20190331,2019033109
2019,3,31,4,10,2147,90,20190331,2019033110
2019,3,31,4,11,2148,90,20190331,2019033111
2019,3,31,4,12,2149,90,20190331,2019033112
2019,3,31,4,13,2150,90,20190331,2019033113
2019,3,31,4,14,2151,90,20190331,2019033114
2019,3,31,4,15,2152,90,20190331,2019033115
2019,3,31,4,16,2153,90,20190331,2019033116
2019,3,31,4,17,2154,90,20190331,2019033117
2019,3,31,4,18,2155,90,20190331,2019033118
2019,3,31,4,19,2156,90,20190331,2019033119
2019,3,31,4,20,2157,90,20190331,2019033120
2019,3,31,4,21,2158,90,20190331,2019033121
2019,3,31,4,22,2159,90,20190331,2019033122
2019,3,31,4,23,2160,90,20190331,2019033123
2019,4,1,5,0,2161,91,20190401,2019040100
2019,4,1,5,1,2162,91,20190401,2019040101
2019,4,1,5,2,2163,91,20190401,2019040102
2019,4,1,5,3,2164,91,20190401,2019040103
2019,4,1,5,4,2165,91,20190401,2019040104
2019,4,1,5,5,2166,91,20190401,2019040105
2019,4,1,5,6,2167,91,20190401,2019040106
2019,4,1,5,7,2168,91,20190401,2019040107
2019,4,1,5,8,2169,91,20190401,2019040108
2019,4,1,5,9,2170,91,20190401,2019040109
2019,4,1,5,10,2171,91,20190401,2019040110
2019,4,1,5,11,2172,91,20190401,2019040111
2019,4,1,5,12,2173,91,20190401,2019040112
2019,4,1,5,13,2174,91,20190401,2019040113
2019,4,1,5,14,2175,91,20190401,2019040114
2019,4,1,5,15,2176,91,20190401,2019040115
2019,4,1,5,16,2177,91,20190401,2019040116
2019,4,1,5,17,2178,91,20190401,2019040117
2019,4,1,5,18,2179,91,20190401,2019040118
2019,4,1,5,19,2180,91,20190401,2019040119
2019,4,1,5,20,2181,91,20190401,2019040120
2019,4,1,5,21,2182,91,20190401,2019040121
2019,4,1,5,22,2183,91,20190401,2019040122
2019,4,1,5,23,2184,91,20190401,2019040123
2019,4,2,6,0,2185,92,20190402,2019040200
2019,4,2,6,1,2186,92,20190402,2019040201
2019,4,2,6,2,2187,92,20190402,2019040202
2019,4,2,6,3,2188,92,20190402,2019040203
2019,4,2,6,4,2189,92,20190402,2019040204
2019,4,2,6,5,2190,92,20190402,2019040205
2019,4,2,6,6,2191,92,20190402,2019040206
2019,4,2,6,7,2192,92,20190402,2019040207
2019,4,2,6,8,2193,92,20190402,2019040208
2019,4,2,6,9,2194,92,20190402,2019040209
2019,4,2,6,10,2195,92,20190402,2019040210
2019,4,2,6,11,2196,92,20190402,2019040211
2019,4,2,6,12,2197,92,20190402,2019040212
2019,4,2,6,13,2198,92,20190402,2019040213
2019,4,2,6,14,2199,92,20190402,2019040214
2019,4,2,6,15,2200,92,20190402,2019040215
2019,4,2,6,16,2201,92,20190402,2019040216
2019,4,2,6,17,2202,92,20190402,2019040217
2019,4,2,6,18,2203,92,20190402,2019040218
2019,4,2,6,19,2204,92,20190402,2019040219
2019,4,2,6,20,2205,92,20190402,2019040220
2019,4,2,6,21,2206,92,20190402,2019040221
2019,4,2,6,22,2207,92,20190402,2019040222
2019,4,2,6,23,2208,92,20190402,2019040223
2019,4,3,7,0,2209,93,20190403,2019040300
2019,4,3,7,1,2210,93,20190403,2019040301
2019,4,3,7,2,2211,93,20190403,2019040302
2019,4,3,7,3,2212,93,20190403,2019040303
2019,4,3,7,4,2213,93,20190403,2019040304
2019,4,3,7,5,2214,93,20190403,2019040305
2019,4,3,7,6,2215,93,20190403,2019040306
2019,4,3,7,7,2216,93,20190403,2019040307
2019,4,3,7,8,2217,93,20190403,2019040308
2019,4,3,7,9,2218,93,20190403,2019040309
2019,4,3,7,10,2219,93,20190403,2019040310
2019,4,3,7,11,2220,93,20190403,2019040311
2019,4,3,7,12,2221,93,20190403,2019040312
2019,4,3,7,13,2222,93,20190403,2019040313
2019,4,3,7,14,2223,93,20190403,2019040314
2019,4,3,7,15,2224,93,20190403,2019040315
2019,4,3,7,16,2225,93,20190403,2019040316
2019,4,3,7,17,2226,93,20190403,2019040317
2019,4,3,7,18,2227,93,20190403,2019040318
2019,4,3,7,19,2228,93,20190403,2019040319
2019,4,3,7,20,2229,93,20190403,2019040320
2019,4,3,7,21,2230,93,20190403,2019040321
2019,4,3,7,22,2231,93,20190403,2019040322
2019,4,3,7,23,2232,93,20190403,2019040323
2019,4,4,1,0,2233,94,20190404,2019040400
2019,4,4,1,1,2234,94,20190404,2019040401
2019,4,4,1,2,2235,94,20190404,2019040402
2019,4,4,1,3,2236,94,20190404,2019040403
2019,4,4,1,4,2237,94,20190404,2019040404
2019,4,4,1,5,2238,94,20190404,2019040405
2019,4,4,1,6,2239,94,20190404,2019040406
2019,4,4,1,7,2240,94,20190404,2019040407
2019,4,4,1,8,2241,94,20190404,2019040408
2019,4,4,1,9,2242,94,20190404,2019040409
2019,4,4,1,10,2243,94,20190404,2019040410
2019,4,4,1,11,2244,94,20190404,2019040411
2019,4,4,1,12,2245,94,20190404,2019040412
2019,4,4,1,13,2246,94,20190404,2019040413
2019,4,4,1,14,2247,94,20190404,2019040414
2019,4,4,1,15,2248,94,20190404,2019040415
2019,4,4,1,16,2249,94,20190404,2019040416
2019,4,4,1,17,2250,94,20190404,2019040417
2019,4,4,1,18,2251,94,20190404,2019040418
2019,4,4,1,19,2252,94,20190404,2019040419
2019,4,4,1,20,2253,94,20190404,2019040420
2019,4,4,1,21,2254,94,20190404,2019040421
2019,4,4,1,22,2255,94,20190404,2019040422
2019,4,4,1,23,2256,94,20190404,2019040423
2019,4,5,2,0,2257,95,20190405,2019040500
2019,4,5,2,1,2258,95,20190405,2019040501
2019,4,5,2,2,2259,95,20190405,2019040502
2019,4,5,2,3,2260,95,20190405,2019040503
2019,4,5,2,4,2261,95,20190405,2019040504
2019,4,5,2,5,2262,95,20190405,2019040505
2019,4,5,2,6,2263,95,20190405,2019040506
2019,4,5,2,7,2264,95,20190405,2019040507
2019,4,5,2,8,2265,95,20190405,2019040508
2019,4,5,2,9,2266,95,20190405,2019040509
2019,4,5,2,10,2267,95,20190405,2019040510
2019,4,5,2,11,2268,95,20190405,2019040511
2019,4,5,2,12,2269,95,20190405,2019040512
2019,4,5,2,13,2270,95,20190405,2019040513
2019,4,5,2,14,2271,95,20190405,2019040514
2019,4,5,2,15,2272,95,20190405,2019040515
2019,4,5,2,16,2273,95,20190405,2019040516
2019,4,5,2,17,2274,95,20190405,2019040517
2019,4,5,2,18,2275,95,20190405,2019040518
2019,4,5,2,19,2276,95,20190405,2019040519
2019,4,5,2,20,2277,95,20190405,2019040520
2019,4,5,2,21,2278,95,20190405,2019040521
2019,4,5,2,22,2279,95,20190405,2019040522
2019,4,5,2,23,2280,95,20190405,2019040523
2019,4,6,3,0,2281,96,20190406,2019040600
2019,4,6,3,1,2282,96,20190406,2019040601
2019,4,6,3,2,2283,96,20190406,2019040602
2019,4,6,3,3,2284,96,20190406,2019040603
2019,4,6,3,4,2285,96,20190406,2019040604
2019,4,6,3,5,2286,96,20190406,2019040605
2019,4,6,3,6,2287,96,20190406,2019040606
2019,4,6,3,7,2288,96,20190406,2019040607
2019,4,6,3,8,2289,96,20190406,2019040608
2019,4,6,3,9,2290,96,20190406,2019040609
2019,4,6,3,10,2291,96,20190406,2019040610
2019,4,6,3,11,2292,96,20190406,2019040611
2019,4,6,3,12,2293,96,20190406,2019040612
2019,4,6,3,13,2294,96,20190406,2019040613
2019,4,6,3,14,2295,96,20190406,2019040614
2019,4,6,3,15,2296,96,20190406,2019040615
2019,4,6,3,16,2297,96,20190406,2019040616
2019,4,6,3,17,2298,96,20190406,2019040617
2019,4,6,3,18,2299,96,20190406,2019040618
2019,4,6,3,19,2300,96,20190406,2019040619
2019,4,6,3,20,2301,96,20190406,2019040620
2019,4,6,3,21,2302,96,20190406,2019040621
2019,4,6,3,22,2303,96,20190406,2019040622
2019,4,6,3,23,2304,96,20190406,2019040623
2019,4,7,4,0,2305,97,20190407,2019040700
2019,4,7,4,1,2306,97,20190407,2019040701
2019,4,7,4,2,2307,97,20190407,2019040702
2019,4,7,4,3,2308,97,20190407,2019040703
2019,4,7,4,4,2309,97,20190407,2019040704
2019,4,7,4,5,2310,97,20190407,2019040705
2019,4,7,4,6,2311,97,20190407,2019040706
2019,4,7,4,7,2312,97,20190407,2019040707
2019,4,7,4,8,2313,97,20190407,2019040708
2019,4,7,4,9,2314,97,20190407,2019040709
2019,4,7,4,10,2315,97,20190407,2019040710
2019,4,7,4,11,2316,97,20190407,2019040711
2019,4,7,4,12,2317,97,20190407,2019040712
2019,4,7,4,13,2318,97,20190407,2019040713
2019,4,7,4,14,2319,97,20190407,2019040714
2019,4,7,4,15,2320,97,20190407,2019040715
2019,4,7,4,16,2321,97,20190407,2019040716
2019,4,7,4,17,2322,97,20190407,2019040717
2019,4,7,4,18,2323,97,20190407,2019040718
2019,4,7,4,19,2324,97,20190407,2019040719
2019,4,7,4,20,2325,97,20190407,2019040720
2019,4,7,4,21,2326,97,20190407,2019040721
2019,4,7,4,22,2327,97,20190407,2019040722
2019,4,7,4,23,2328,97,20190407,2019040723
2019,4,8,5,0,2329,98,20190408,2019040800
2019,4,8,5,1,2330,98,20190408,2019040801
2019,4,8,5,2,2331,98,20190408,2019040802
2019,4,8,5,3,2332,98,20190408,2019040803
2019,4,8,5,4,2333,98,20190408,2019040804
2019,4,8,5,5,2334,98,20190408,2019040805
2019,4,8,5,6,2335,98,20190408,2019040806
2019,4,8,5,7,2336,98,20190408,2019040807
2019,4,8,5,8,2337,98,20190408,2019040808
2019,4,8,5,9,2338,98,20190408,2019040809
2019,4,8,5,10,2339,98,20190408,2019040810
2019,4,8,5,11,2340,98,20190408,2019040811
2019,4,8,5,12,2341,98,20190408,2019040812
2019,4,8,5,13,2342,98,20190408,2019040813
2019,4,8,5,14,2343,98,20190408,2019040814
2019,4,8,5,15,2344,98,20190408,2019040815
2019,4,8,5,16,2345,98,20190408,2019040816
2019,4,8,5,17,2346,98,20190408,2019040817
2019,4,8,5,18,2347,98,20190408,2019040818
2019,4,8,5,19,2348,98,20190408,2019040819
2019,4,8,5,20,2349,98,20190408,2019040820
2019,4,8,5,21,2350,98,20190408,2019040821
2019,4,8,5,22,2351,98,20190408,2019040822
2019,4,8,5,23,2352,98,20190408,2019040823
2019,4,9,6,0,2353,99,20190409,2019040900
2019,4,9,6,1,2354,99,20190409,2019040901
2019,4,9,6,2,2355,99,20190409,2019040902
2019,4,9,6,3,2356,99,20190409,2019040903
2019,4,9,6,4,2357,99,20190409,2019040904
2019,4,9,6,5,2358,99,20190409,2019040905
2019,4,9,6,6,2359,99,20190409,2019040906
2019,4,9,6,7,2360,99,20190409,2019040907
2019,4,9,6,8,2361,99,20190409,2019040908
2019,4,9,6,9,2362,99,20190409,2019040909
2019,4,9,6,10,2363,99,20190409,2019040910
2019,4,9,6,11,2364,99,20190409,2019040911
2019,4,9,6,12,2365,99,20190409,2019040912
2019,4,9,6,13,2366,99,20190409,2019040913
2019,4,9,6,14,2367,99,20190409,2019040914
2019,4,9,6,15,2368,99,20190409,2019040915
2019,4,9,6,16,2369,99,20190409,2019040916
2019,4,9,6,17,2370,99,20190409,2019040917
2019,4,9,6,18,2371,99,20190409,2019040918
2019,4,9,6,19,2372,99,20190409,2019040919
2019,4,9,6,20,2373,99,20190409,2019040920
2019,4,9,6,21,2374,99,20190409,2019040921
2019,4,9,6,22,2375,99,20190409,2019040922
2019,4,9,6,23,2376,99,20190409,2019040923
2019,4,10,7,0,2377,100,20190410,2019041000
2019,4,10,7,1,2378,100,20190410,2019041001
2019,4,10,7,2,2379,100,20190410,2019041002
2019,4,10,7,3,2380,100,20190410,2019041003
2019,4,10,7,4,2381,100,20190410,2019041004
2019,4,10,7,5,2382,100,20190410,2019041005
2019,4,10,7,6,2383,100,20190410,2019041006
2019,4,10,7,7,2384,100,20190410,2019041007
2019,4,10,7,8,2385,100,20190410,2019041008
2019,4,10,7,9,2386,100,20190410,2019041009
2019,4,10,7,10,2387,100,20190410,2019041010
2019,4,10,7,11,2388,100,20190410,2019041011
2019,4,10,7,12,2389,100,20190410,2019041012
2019,4,10,7,13,2390,100,20190410,2019041013
2019,4,10,7,14,2391,100,20190410,2019041014
2019,4,10,7,15,2392,100,20190410,2019041015
2019,4,10,7,16,2393,100,20190410,2019041016
2019,4,10,7,17,2394,100,20190410,2019041017
2019,4,10,7,18,2395,100,20190410,2019041018
2019,4,10,7,19,2396,100,20190410,2019041019
2019,4,10,7,20,2397,100,20190410,2019041020
2019,4,10,7,21,2398,100,20190410,2019041021
2019,4,10,7,22,2399,100,20190410,2019041022
2019,4,10,7,23,2400,100,20190410,2019041023
2019,4,11,1,0,2401,101,20190411,2019041100
2019,4,11,1,1,2402,101,20190411,2019041101
2019,4,11,1,2,2403,101,20190411,2019041102
2019,4,11,1,3,2404,101,20190411,2019041103
2019,4,11,1,4,2405,101,20190411,2019041104
2019,4,11,1,5,2406,101,20190411,2019041105
2019,4,11,1,6,2407,101,20190411,2019041106
2019,4,11,1,7,2408,101,20190411,2019041107
2019,4,11,1,8,2409,101,20190411,2019041108
2019,4,11,1,9,2410,101,20190411,2019041109
2019,4,11,1,10,2411,101,20190411,2019041110
2019,4,11,1,11,2412,101,20190411,2019041111
2019,4,11,1,12,2413,101,20190411,2019041112
2019,4,11,1,13,2414,101,20190411,2019041113
2019,4,11,1,14,2415,101,20190411,2019041114
2019,4,11,1,15,2416,101,20190411,2019041115
2019,4,11,1,16,2417,101,20190411,2019041116
2019,4,11,1,17,2418,101,20190411,2019041117
2019,4,11,1,18,2419,101,20190411,2019041118
2019,4,11,1,19,2420,101,20190411,2019041119
2019,4,11,1,20,2421,101,20190411,2019041120
2019,4,11,1,21,2422,101,20190411,2019041121
2019,4,11,1,22,2423,101,20190411,2019041122
2019,4,11,1,23,2424,101,20190411,2019041123
2019,4,12,2,0,2425,102,20190412,2019041200
2019,4,12,2,1,2426,102,20190412,2019041201
2019,4,12,2,2,2427,102,20190412,2019041202
2019,4,12,2,3,2428,102,20190412,2019041203
2019,4,12,2,4,2429,102,20190412,2019041204
2019,4,12,2,5,2430,102,20190412,2019041205
2019,4,12,2,6,2431,102,20190412,2019041206
2019,4,12,2,7,2432,102,20190412,2019041207
2019,4,12,2,8,2433,102,20190412,2019041208
2019,4,12,2,9,2434,102,20190412,2019041209
2019,4,12,2,10,2435,102,20190412,2019041210
2019,4,12,2,11,2436,102,20190412,2019041211
2019,4,12,2,12,2437,102,20190412,2019041212
2019,4,12,2,13,2438,102,20190412,2019041213
2019,4,12,2,14,2439,102,20190412,2019041214
2019,4,12,2,15,2440,102,20190412,2019041215
2019,4,12,2,16,2441,102,20190412,2019041216
2019,4,12,2,17,2442,102,20190412,2019041217
2019,4,12,2,18,2443,102,20190412,2019041218
2019,4,12,2,19,2444,102,20190412,2019041219
2019,4,12,2,20,2445,102,20190412,2019041220
2019,4,12,2,21,2446,102,20190412,2019041221
2019,4,12,2,22,2447,102,20190412,2019041222
2019,4,12,2,23,2448,102,20190412,2019041223
2019,4,13,3,0,2449,103,20190413,2019041300
2019,4,13,3,1,2450,103,20190413,2019041301
2019,4,13,3,2,2451,103,20190413,2019041302
2019,4,13,3,3,2452,103,20190413,2019041303
2019,4,13,3,4,2453,103,20190413,2019041304
2019,4,13,3,5,2454,103,20190413,2019041305
2019,4,13,3,6,2455,103,20190413,2019041306
2019,4,13,3,7,2456,103,20190413,2019041307
2019,4,13,3,8,2457,103,20190413,2019041308
2019,4,13,3,9,2458,103,20190413,2019041309
2019,4,13,3,10,2459,103,20190413,2019041310
2019,4,13,3,11,2460,103,20190413,2019041311
2019,4,13,3,12,2461,103,20190413,2019041312
2019,4,13,3,13,2462,103,20190413,2019041313
2019,4,13,3,14,2463,103,20190413,2019041314
2019,4,13,3,15,2464,103,20190413,2019041315
2019,4,13,3,16,2465,103,20190413,2019041316
2019,4,13,3,17,2466,103,20190413,2019041317
2019,4,13,3,18,2467,103,20190413,2019041318
2019,4,13,3,19,2468,103,20190413,2019041319
2019,4,13,3,20,2469,103,20190413,2019041320
2019,4,13,3,21,2470,103,20190413,2019041321
2019,4,13,3,22,2471,103,20190413,2019041322
2019,4,13,3,23,2472,103,20190413,2019041323
2019,4,14,4,0,2473,104,20190414,2019041400
2019,4,14,4,1,2474,104,20190414,2019041401
2019,4,14,4,2,2475,104,20190414,2019041402
2019,4,14,4,3,2476,104,20190414,2019041403
2019,4,14,4,4,2477,104,20190414,2019041404
2019,4,14,4,5,2478,104,20190414,2019041405
2019,4,14,4,6,2479,104,20190414,2019041406
2019,4,14,4,7,2480,104,20190414,2019041407
2019,4,14,4,8,2481,104,20190414,2019041408
2019,4,14,4,9,2482,104,20190414,2019041409
2019,4,14,4,10,2483,104,20190414,2019041410
2019,4,14,4,11,2484,104,20190414,2019041411
2019,4,14,4,12,2485,104,20190414,2019041412
2019,4,14,4,13,2486,104,20190414,2019041413
2019,4,14,4,14,2487,104,20190414,2019041414
2019,4,14,4,15,2488,104,20190414,2019041415
2019,4,14,4,16,2489,104,20190414,2019041416
2019,4,14,4,17,2490,104,20190414,2019041417
2019,4,14,4,18,2491,104,20190414,2019041418
2019,4,14,4,19,2492,104,20190414,2019041419
2019,4,14,4,20,2493,104,20190414,2019041420
2019,4,14,4,21,2494,104,20190414,2019041421
2019,4,14,4,22,2495,104,20190414,2019041422
2019,4,14,4,23,2496,104,20190414,2019041423
2019,4,15,5,0,2497,105,20190415,2019041500
2019,4,15,5,1,2498,105,20190415,2019041501
2019,4,15,5,2,2499,105,20190415,2019041502
2019,4,15,5,3,2500,105,20190415,2019041503
2019,4,15,5,4,2501,105,20190415,2019041504
2019,4,15,5,5,2502,105,20190415,2019041505
2019,4,15,5,6,2503,105,20190415,2019041506
2019,4,15,5,7,2504,105,20190415,2019041507
2019,4,15,5,8,2505,105,20190415,2019041508
2019,4,15,5,9,2506,105,20190415,2019041509
2019,4,15,5,10,2507,105,20190415,2019041510
2019,4,15,5,11,2508,105,20190415,2019041511
2019,4,15,5,12,2509,105,20190415,2019041512
2019,4,15,5,13,2510,105,20190415,2019041513
2019,4,15,5,14,2511,105,20190415,2019041514
2019,4,15,5,15,2512,105,20190415,2019041515
2019,4,15,5,16,2513,105,20190415,2019041516
2019,4,15,5,17,2514,105,20190415,2019041517
2019,4,15,5,18,2515,105,20190415,2019041518
2019,4,15,5,19,2516,105,20190415,2019041519
2019,4,15,5,20,2517,105,20190415,2019041520
2019,4,15,5,21,2518,105,20190415,2019041521
2019,4,15,5,22,2519,105,20190415,2019041522
2019,4,15,5,23,2520,105,20190415,2019041523
2019,4,16,6,0,2521,106,20190416,2019041600
